VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,1/1/17 1:14,1/1/17 1:31,N,1,189,225,2,2.74,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,1/1/17 1:42,1/1/17 1:56,N,1,49,181,2,2.49,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,1/1/17 1:59,1/1/17 2:01,N,1,181,181,2,0.4,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1
2,1/1/17 1:03,1/1/17 1:11,N,1,80,112,1,1.5,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,1/1/17 1:19,1/1/17 1:49,N,1,112,61,1,5.78,22,0.5,0.5,4.66,0,,0.3,29.91,1,1
2,1/1/17 1:57,1/1/17 2:20,N,1,61,157,1,4.63,18.5,0.5,0.5,3.96,0,,0.3,23.76,1,1
2,1/1/17 1:27,1/1/17 1:33,N,1,189,97,2,0.74,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,1/1/17 1:40,1/1/17 1:52,N,1,49,225,2,2.8,11,0.5,0.5,3.08,0,,0.3,15.38,1,1
2,1/1/17 1:53,1/1/17 2:01,N,1,225,36,2,1.64,7.5,0.5,0.5,2.2,0,,0.3,11,1,1
2,1/1/17 1:05,1/1/17 1:14,N,1,147,167,1,1.46,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:50,1/1/17 1:55,N,1,74,74,1,0.67,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,1/1/17 1:59,1/1/17 2:07,N,1,74,262,1,1.62,8,0.5,0.5,2.79,0,,0.3,12.09,1,1
2,1/1/17 1:41,1/1/17 1:46,N,1,75,75,1,0.57,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,1/1/17 1:48,1/1/17 1:52,N,1,75,75,1,0.67,5,0.5,0.5,0,0,,0.3,6.3,1,1
2,1/1/17 1:54,1/1/17 2:02,N,1,75,263,1,1.87,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,1/1/17 1:12,1/1/17 1:19,N,1,17,97,1,0.98,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:26,1/1/17 1:38,N,1,97,256,1,2.71,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,1/1/17 1:40,1/1/17 1:48,N,1,217,80,1,1.09,7,0.5,0.5,2.08,0,,0.3,10.38,1,1
2,1/1/17 1:08,1/1/17 1:16,N,1,7,223,1,1.49,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,1/1/17 1:19,1/1/17 1:25,N,1,223,7,1,1.07,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:42,1/1/17 1:49,N,1,223,7,1,1.11,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
2,1/1/17 1:06,1/1/17 1:14,N,1,20,169,1,1.45,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,1/1/17 1:21,1/1/17 1:31,N,1,169,147,1,2.09,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,1/1/17 1:04,1/1/17 1:07,N,1,66,33,1,0.83,4.5,0.5,0.5,1.45,0,,0.3,7.25,1,1
2,1/1/17 1:08,1/1/17 1:19,N,1,33,25,1,1.63,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,1/1/17 1:22,1/1/17 1:55,N,1,25,75,1,10.94,34.5,0.5,0.5,8.95,0,,0.3,44.75,1,1
2,1/1/17 1:58,1/1/17 2:04,N,1,75,151,1,1.55,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,1/1/17 1:06,1/1/17 1:19,N,1,80,225,5,1.98,10.5,0.5,0.5,2.95,0,,0.3,14.75,1,1
2,1/1/17 1:25,1/1/17 1:55,N,1,37,179,5,7.76,28,0.5,0.5,0,0,,0.3,29.3,2,1
2,1/1/17 1:51,1/1/17 2:01,N,1,223,7,1,1.76,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,1/1/17 1:08,1/1/17 1:26,N,1,97,249,1,4.12,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,1/1/17 1:44,1/1/17 2:08,N,1,65,42,1,12.19,35,0.5,0.5,7.26,0,,0.3,43.56,1,1
2,1/1/17 1:02,1/1/17 1:20,N,1,41,141,1,3.14,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,1/1/17 1:40,1/1/17 1:50,N,1,41,116,1,2.13,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,1/1/17 1:52,1/1/17 2:07,N,1,116,7,1,5.63,18,0.5,0.5,4.97,5.54,,0.3,29.81,1,1
2,1/1/17 1:41,1/1/17 1:49,N,1,173,173,1,1.2,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,1/1/17 1:09,1/1/17 1:12,N,1,42,42,1,0.66,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,1/1/17 1:16,1/1/17 1:34,N,1,41,244,1,6.06,19.5,0.5,0.5,0,0,,0.3,20.8,2,1
2,1/1/17 1:42,1/1/17 1:51,N,1,244,243,1,1.52,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,1/1/17 1:56,1/1/17 2:09,N,1,243,152,1,3.26,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,1/1/17 1:26,1/1/17 1:57,N,1,145,74,1,7.74,26.5,0.5,0.5,0,0,,0.3,27.8,2,1
2,1/1/17 1:58,1/1/17 2:05,N,1,74,168,1,2.07,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,1/1/17 1:08,1/1/17 1:27,N,1,159,94,1,4.41,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
2,1/1/17 1:23,1/1/17 2:02,N,1,42,141,1,11.53,38,0.5,0.5,0,0,,0.3,39.3,2,1
2,1/1/17 1:46,1/1/17 1:51,N,1,130,134,1,1.76,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,1/1/17 1:46,1/1/17 2:13,N,1,82,7,1,5.21,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
2,1/1/17 1:48,1/1/17 2:22,N,1,130,181,1,15.59,44,0.5,0.5,0,0,,0.3,45.3,1,1
2,1/1/17 1:00,1/1/17 1:16,N,1,145,37,1,3.3,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,1/1/17 1:19,1/1/17 1:25,N,1,37,36,1,1.1,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:27,1/1/17 1:43,N,1,36,255,1,2.23,12,0.5,0.5,2,0,,0.3,15.3,1,1
2,1/1/17 1:45,1/1/17 2:07,N,1,255,225,1,3.25,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,1/1/17 1:28,1/1/17 1:45,N,1,61,133,1,3.42,14,0.5,0.5,3.06,0,,0.3,20.31,1,1
2,1/1/17 1:19,1/1/17 1:19,N,5,167,167,2,0.09,10,0,0,0,0,,0,10,1,2
2,1/1/17 1:31,1/1/17 1:36,N,1,168,159,2,0.88,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:37,1/1/17 1:43,N,1,159,167,2,0.93,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:51,1/1/17 1:51,N,1,167,167,2,0.12,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,1/1/17 1:52,1/1/17 2:04,N,5,167,244,1,2.1,15,0,0,0,0,,0,15,2,2
2,1/1/17 1:10,1/1/17 1:20,N,1,17,225,1,2.11,9.5,0.5,0.5,3.24,0,,0.3,14.04,1,1
2,1/1/17 1:24,1/1/17 1:56,N,1,37,249,1,6.6,25.5,0.5,0.5,2,0,,0.3,28.8,1,1
2,1/1/17 1:04,1/1/17 1:13,N,1,69,167,1,1.04,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,1/1/17 1:17,1/1/17 1:26,N,1,167,119,1,2.12,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,1/1/17 1:30,1/1/17 1:46,N,1,119,167,1,2.14,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,1/1/17 1:17,1/1/17 1:50,N,1,260,100,6,6.27,26,0.5,0.5,5.46,0,,0.3,32.76,1,1
2,1/1/17 1:00,1/1/17 1:04,N,1,129,129,1,0.7,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,1/1/17 1:06,1/1/17 1:12,N,1,129,82,1,0.85,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:14,1/1/17 1:20,N,1,82,173,1,0.94,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:52,1/1/17 2:00,N,1,25,49,1,1.55,8,0.5,0.5,2.32,0,,0.3,13.57,1,1
2,1/1/17 1:06,1/1/17 1:09,N,1,75,236,1,1,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,1/1/17 1:53,1/1/17 2:26,N,1,181,72,1,5.59,24,0.5,0.5,0,0,,0.3,25.3,1,1
2,1/1/17 1:37,1/1/17 1:45,N,1,41,74,1,0.92,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,1/1/17 1:49,1/1/17 1:57,N,1,74,24,1,1.51,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:24,1/1/17 1:35,N,1,146,223,1,2.41,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,1/1/17 1:48,1/1/17 2:02,N,3,7,193,1,2.71,30.5,0.5,0,0,0,,0.3,31.3,2,1
2,1/1/17 1:12,1/1/17 1:26,N,1,256,36,1,2.62,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,1/1/17 1:18,1/1/17 1:33,N,1,256,61,1,2.89,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,1/1/17 1:34,1/1/17 1:59,N,1,61,87,1,4.83,20,0.5,0.5,4.26,0,,0.3,25.56,1,1
2,1/1/17 1:04,1/1/17 1:10,N,1,82,95,1,1.84,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,1/1/17 1:18,1/1/17 1:34,N,1,82,258,1,4.17,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,1/1/17 1:03,1/1/17 1:12,N,1,80,80,1,1.15,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,1/1/17 1:14,1/1/17 1:43,N,1,36,181,1,5.96,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
2,1/1/17 1:46,1/1/17 1:51,N,1,181,181,1,1.33,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:54,1/1/17 2:16,N,1,181,112,1,5.43,19.5,0.5,0.5,2,0,,0.3,22.8,1,1
2,1/1/17 1:03,1/1/17 1:18,N,1,52,89,1,5.32,17.5,0.5,0.5,5.64,0,,0.3,24.44,1,1
2,1/1/17 1:26,1/1/17 1:35,N,1,190,54,1,2.35,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,1/1/17 1:37,1/1/17 1:58,N,1,54,14,1,5.24,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,1/1/17 1:52,1/1/17 1:52,N,5,264,168,1,0.12,20,0,0,4,0,,0,24,1,2
2,1/1/17 1:03,1/1/17 1:23,N,1,75,247,1,5.24,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,1/1/17 1:37,1/1/17 1:47,N,1,247,159,1,1.61,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:47,1/1/17 1:57,N,1,159,74,1,3.31,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,1/1/17 1:02,1/1/17 1:37,N,1,181,14,1,6.35,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,1/1/17 1:49,1/1/17 2:29,N,1,228,255,1,7.74,29.5,0.5,0.5,0,0,,0.3,30.8,2,1
2,1/1/17 1:14,1/1/17 1:24,N,1,82,56,1,1.3,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:26,1/1/17 1:42,N,1,56,16,1,7.07,23,0.5,0.5,0,0,,0.3,24.3,2,1
2,1/1/17 1:10,1/1/17 1:53,N,1,36,13,1,8.3,32,0.5,0.5,1,0,,0.3,34.3,1,1
2,1/1/17 1:08,1/1/17 1:28,N,1,49,36,1,3.19,14.5,0,0.5,4.59,0,,0.3,19.89,1,1
2,1/1/17 1:32,1/1/17 1:40,N,1,36,225,1,1.63,7.5,0,0.5,2.08,0,,0.3,10.38,1,1
2,1/1/17 1:47,1/1/17 2:22,N,1,61,21,1,8.26,29.5,0,0.5,0,0,,0.3,30.3,2,1
2,1/1/17 1:43,1/1/17 1:56,N,5,61,77,1,2.46,15,0,0,0,0,,0,15,2,2
2,1/1/17 1:08,1/1/17 1:21,N,1,225,256,5,1.9,10,0.5,0.5,2,0,,0.3,13.3,1,1
2,1/1/17 1:23,1/1/17 2:35,N,1,255,116,5,12.11,51.5,0.5,0.5,0,0,,0.3,52.8,1,1
2,1/1/17 1:52,1/1/17 1:52,N,5,129,129,1,0.02,15,0,0,0,0,,0,15,2,2
2,1/1/17 1:08,1/1/17 1:08,N,5,174,174,2,0,15,0,0,0,0,,0,15,1,2
2,1/1/17 1:04,1/1/17 1:28,N,1,198,79,3,7.4,24,0.5,0.5,7.71,5.54,,0.3,40.5,1,1
2,1/1/17 1:41,1/1/17 1:48,N,1,256,256,3,1.03,6,0.5,0.5,2.19,0,,0.3,9.49,1,1
2,1/1/17 1:06,1/1/17 1:16,N,1,256,144,1,2.6,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,1/1/17 1:28,1/1/17 1:50,N,1,256,225,1,2.93,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,1/1/17 1:06,1/1/17 1:18,N,1,112,202,2,3.75,12.5,0.5,0.5,2.07,0,,0.3,17.82,1,1
2,1/1/17 1:21,1/1/17 1:40,N,1,202,95,2,8.34,25,0.5,0.5,2,0,,0.3,28.3,1,1
2,1/1/17 1:11,1/1/17 1:14,N,1,52,25,1,0.61,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,1/1/17 1:41,1/1/17 1:54,N,1,188,177,1,3.2,12.5,0.5,0.5,5,0,,0.3,18.8,1,1
2,1/1/17 1:13,1/1/17 1:37,N,1,244,182,1,5.96,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
2,1/1/17 1:37,1/1/17 1:51,N,1,62,133,1,3.25,12,0.5,0.5,2.66,0,,0.3,17.91,1,1
2,1/1/17 1:15,1/1/17 1:39,N,1,66,186,1,5.24,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,1/1/17 1:11,1/1/17 1:21,N,1,42,263,1,2.71,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,1/1/17 1:24,1/1/17 1:35,N,1,75,168,1,2.35,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,1/1/17 1:00,1/1/17 1:02,N,1,255,255,1,0.59,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,1/1/17 1:03,1/1/17 1:14,N,1,255,97,2,4.03,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,1/1/17 1:27,1/1/17 1:49,N,1,25,188,1,4.11,17,0.5,0.5,2.74,0,,0.3,22.99,1,1
2,1/1/17 1:59,1/1/17 2:07,N,1,260,7,1,1.89,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
2,1/1/17 1:05,1/1/17 1:19,N,1,260,82,1,1.68,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,1/1/17 1:20,1/1/17 1:30,N,1,173,129,1,1.55,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,1/1/17 1:15,1/1/17 1:26,N,1,159,42,2,2.24,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,1/1/17 1:14,1/1/17 1:25,N,1,74,74,1,0.95,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:27,1/1/17 1:41,N,1,74,213,1,5.03,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,1/1/17 1:03,1/1/17 1:03,N,1,18,18,1,0.01,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,1/1/17 1:15,1/1/17 1:32,N,1,169,127,1,2.02,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,1/1/17 1:05,1/1/17 1:14,N,1,41,238,1,1.74,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,1/1/17 1:22,1/1/17 1:33,N,1,166,244,1,2.61,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,1/1/17 1:39,1/1/17 1:45,N,1,116,244,1,0.98,6,0.5,0.5,2,0,,0.3,9.3,1,1
2,1/1/17 1:53,1/1/17 2:08,N,1,116,265,1,8.79,25.5,0.5,0.5,0,0,,0.3,26.8,2,1
2,1/1/17 1:00,1/1/17 1:14,N,1,62,40,1,2.84,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,1/1/17 1:16,1/1/17 1:24,N,1,40,181,1,1.51,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,1/1/17 1:31,1/1/17 1:45,N,1,189,89,1,2.91,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,1/1/17 1:44,1/1/17 1:59,N,1,85,181,1,2.98,13,0.5,0.5,2.86,0,,0.3,17.16,1,1
2,1/1/17 1:04,1/1/17 1:24,N,1,195,17,1,4.97,19,0.5,0.5,6.09,0,,0.3,28.34,1,1
2,1/1/17 1:54,1/1/17 1:58,N,1,217,256,1,0.79,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,1/1/17 1:19,1/1/17 1:57,N,1,116,254,1,15.32,44,0.5,0.5,0,0,,0.3,45.3,2,1
2,1/1/17 1:00,1/1/17 1:05,N,1,82,173,1,0.93,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,1/1/17 1:09,1/1/17 1:18,N,1,129,129,1,0.67,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,1/1/17 1:24,1/2/17 1:18,N,1,129,82,1,0.85,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:56,1/1/17 2:06,N,1,260,82,1,1.91,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,1/1/17 1:19,1/1/17 1:39,N,1,112,82,2,5.99,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,1/1/17 1:47,1/1/17 1:58,N,1,173,129,2,0.89,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,1/1/17 1:29,1/1/17 1:36,N,1,74,42,1,1.46,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,1/1/17 1:20,1/1/17 1:38,N,1,134,203,1,8.01,24.5,0.5,0.5,0,0,,0.3,25.8,2,1
2,1/1/17 1:52,1/1/17 1:58,N,1,74,74,1,0.59,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,1/1/17 1:14,1/1/17 1:29,N,1,185,259,1,3.07,13,0.5,0.5,2.86,0,,0.3,17.16,1,1
2,1/1/17 1:47,1/1/17 1:56,N,1,61,80,1,1.8,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,1/1/17 1:58,1/1/17 2:01,N,1,80,37,1,0.65,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,1/1/17 1:21,1/1/17 1:52,N,1,7,133,1,15.43,43.5,0.5,0.5,0,0,,0.3,44.8,2,1
2,1/1/17 1:55,1/1/17 2:17,N,1,133,17,1,5.53,19.5,0.5,0.5,0,0,,0.3,20.8,2,1
2,1/1/17 1:17,1/1/17 1:23,N,1,82,129,5,0.86,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,1/1/17 1:32,1/1/17 1:51,N,1,129,198,5,3.74,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,1/1/17 1:06,1/1/17 1:15,N,1,52,181,1,1.68,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:24,1/1/17 1:37,N,1,181,61,1,2.07,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,1/1/17 1:48,1/1/17 1:58,N,1,189,188,1,2.07,9.5,0.5,0.5,2,0,,0.3,12.8,1,1
2,1/1/17 1:09,1/1/17 1:35,N,1,152,169,1,5.2,21,0.5,0.5,0,0,,0.3,22.3,2,1
2,1/1/17 1:41,1/1/17 3:00,N,5,169,244,1,8.45,13,0,0,0,0,,0.3,13.3,2,1
2,1/1/17 1:20,1/1/17 1:42,N,1,146,256,1,4.22,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,1/1/17 1:47,1/1/17 2:01,N,1,255,36,1,2.27,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,1/1/17 1:25,1/1/17 1:30,N,1,82,129,1,0.64,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,1/1/17 1:43,1/1/17 1:54,N,1,82,82,1,1.13,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:32,1/1/17 1:55,N,1,49,36,1,3.77,16.5,0.5,0.5,0,0,,0.3,17.8,1,1
2,1/1/17 1:59,1/1/17 2:20,N,1,36,54,1,7.33,23.5,0.5,0.5,4.96,0,,0.3,31.71,1,1
2,1/1/17 1:15,1/1/17 1:30,N,1,25,188,1,2.73,12.5,0.5,0.5,2.76,0,,0.3,18.51,1,1
2,1/1/17 1:39,1/1/17 1:51,N,1,189,61,1,1.54,9,0.5,0.5,2.06,0,,0.3,14.31,1,1
2,1/1/17 1:56,1/1/17 2:31,N,1,61,224,1,6.18,26,0.5,0.5,2.18,0,,0.3,29.48,1,1
2,1/1/17 1:09,1/1/17 1:15,N,1,80,256,1,1.12,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,1/1/17 1:16,1/1/17 1:37,N,1,256,181,1,4.96,19.5,0.5,0.5,4.16,0,,0.3,24.96,1,1
2,1/1/17 1:42,1/1/17 1:53,N,1,181,67,1,4.37,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,1/1/17 1:55,1/1/17 1:59,N,1,67,14,1,1.07,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,1/1/17 1:04,1/1/17 1:12,N,1,82,57,1,1.43,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,1/1/17 1:21,1/1/17 1:25,N,1,173,70,1,0.64,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,1/1/17 1:27,1/1/17 1:35,N,1,70,82,1,1.31,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,1/1/17 1:07,1/1/17 1:09,N,1,25,181,1,0.41,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,1/1/17 1:14,1/1/17 1:31,N,1,25,22,1,5.67,19,0.5,0.5,5.08,0,,0.3,25.38,1,1
2,1/1/17 1:57,1/1/17 2:14,N,1,228,227,1,2.1,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,1/1/17 1:30,1/1/17 1:42,N,1,256,225,1,1.58,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,1/1/17 1:49,1/1/17 2:10,N,1,37,179,1,6.76,22.5,0.5,0.5,4.76,0,,0.3,28.56,1,1
2,1/1/17 1:25,1/1/17 1:38,N,1,247,167,1,1.57,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,1/1/17 1:47,1/1/17 1:51,N,1,126,159,1,1.14,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,1/1/17 1:00,1/1/17 1:08,N,1,69,167,1,1.36,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,1/1/17 1:21,1/1/17 1:44,N,1,147,183,2,5.22,19,0.5,0.5,2.03,0,,0.3,27.28,1,1
2,1/1/17 1:03,1/1/17 1:16,N,1,93,7,1,5.04,17,0.5,0.5,5.49,0,,0.3,23.79,1,1
2,1/1/17 1:17,1/1/17 1:26,N,1,7,226,1,2.05,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,1/1/17 1:33,1/1/17 1:48,N,1,260,173,1,3.01,13,0.5,0.5,0,0,,0.3,14.3,1,1
2,1/1/17 1:02,1/1/17 1:04,N,1,7,7,1,0.44,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,1/1/17 1:08,1/1/17 1:27,N,1,7,161,1,4.4,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,1/1/17 1:48,1/1/17 1:52,N,1,7,223,1,0.57,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,1/1/17 1:54,1/1/17 2:01,N,1,223,7,1,0.81,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,1/1/17 1:27,1/1/17 1:33,N,1,97,61,1,1.2,6.5,0.5,0.5,1.17,0,,0.3,10.92,1,1
2,1/1/17 1:37,1/1/17 1:41,N,1,61,189,1,0.63,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,1/1/17 1:46,1/1/17 2:00,N,1,189,144,1,4,14,0.5,0.5,4.59,0,,0.3,19.89,1,1
2,1/1/17 1:22,1/1/17 1:43,N,1,256,231,1,3.54,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,1/1/17 1:06,1/1/17 1:17,N,1,134,56,1,4.39,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,1/1/17 1:19,1/1/17 1:38,N,1,56,215,1,6.82,22,0.5,0.5,0,0,,0.3,23.3,2,1
2,1/1/17 1:08,1/1/17 1:20,N,1,80,36,1,2.08,10,0.5,0.5,3.39,0,,0.3,14.69,1,1
2,1/1/17 1:26,1/1/17 1:39,N,1,37,61,1,2.29,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,1/1/17 1:12,1/1/17 1:15,N,1,129,129,1,0.53,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,1/1/17 1:31,1/1/17 1:37,N,1,7,7,1,0.98,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,1/1/17 1:44,1/1/17 1:53,N,1,7,129,1,1.55,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,1/1/17 1:57,1/1/17 2:09,N,1,129,179,1,2.22,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,1/1/17 1:06,1/1/17 1:14,N,1,41,42,1,1.1,7.5,0.5,0.5,1,0,,0.3,9.8,1,1
2,1/1/17 1:19,1/1/17 1:37,N,1,42,248,1,5.19,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,1/1/17 1:50,1/1/17 1:56,N,1,168,75,1,1.63,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,1/1/17 1:41,1/1/17 1:51,N,1,244,166,1,1.8,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,1/1/17 1:55,1/1/17 2:11,N,1,152,127,1,4.03,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,1/1/17 1:24,1/1/17 1:34,N,1,42,168,1,1.44,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,1/1/17 1:36,1/1/17 2:01,N,1,168,20,1,4.87,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,1/1/17 1:12,1/1/17 1:23,N,1,82,129,1,1.29,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,1/1/17 1:26,1/1/17 1:41,N,1,129,223,1,3.14,13,0.5,0.5,2.86,0,,0.3,17.16,1,1
2,1/1/17 1:46,1/1/17 2:01,N,1,223,7,1,1.89,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,1/1/17 1:13,1/1/17 1:32,N,1,181,232,1,3.73,16,0.5,0.5,4.32,0,,0.3,23.57,1,1
2,1/1/17 1:58,1/1/17 2:42,N,1,256,42,1,10.86,38.5,0.5,0.5,11.94,0,,0.3,51.74,1,1
2,1/1/17 1:23,1/1/17 1:47,N,1,40,36,1,5.3,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
